,Line Name and Location,Date and Time,Day,4hr Time Interval Ending at,Net Entries,Net Exits,Total Entries & Exits
760,Line ACE : Av Americas & WBroadway,2021-10-14 12:00:00,Thursday,12:00:00,743.0,4078.0,4821.0
761,Line ACE : Av Americas & WBroadway,2021-10-14 16:00:00,Thursday,16:00:00,1653.0,2132.0,3785.0
762,Line ACE : Av Americas & WBroadway,2021-10-14 20:00:00,Thursday,20:00:00,3469.0,2366.0,5835.0
763,Line ACE : Av Americas & WBroadway,2021-10-15 00:00:00,Friday,00:00:00,1018.0,697.0,1715.0
764,Line ACE : Av Americas & WBroadway,2021-10-15 04:00:00,Friday,04:00:00,204.0,121.0,325.0
765,Line ACE : Av Americas & WBroadway,2021-10-15 08:00:00,Friday,08:00:00,205.0,1301.0,1506.0
766,Line ACE : Av Americas & WBroadway,2021-10-15 12:00:00,Friday,12:00:00,731.0,3265.0,3996.0
767,Line ACE : Av Americas & WBroadway,2021-10-15 16:00:00,Friday,16:00:00,1823.0,2314.0,4137.0
768,Line ACE : Av Americas & WBroadway,2021-10-15 20:00:00,Friday,20:00:00,2942.0,2614.0,5556.0
769,Line ACE : Av Americas & WBroadway,2021-10-16 04:00:00,Saturday,04:00:00,298.0,204.0,502.0
770,Line ACE : Av Americas & WBroadway,2021-10-16 08:00:00,Saturday,08:00:00,98.0,321.0,419.0
771,Line ACE : Av Americas & WBroadway,2021-10-16 12:00:00,Saturday,12:00:00,285.0,954.0,1239.0
772,Line ACE : Av Americas & WBroadway,2021-10-16 16:00:00,Saturday,16:00:00,690.0,1027.0,1717.0
773,Line ACE : Av Americas & WBroadway,2021-10-16 20:00:00,Saturday,20:00:00,1017.0,960.0,1977.0
774,Line ACE : Av Americas & WBroadway,2021-10-17 00:00:00,Sunday,00:00:00,502.0,474.0,976.0
775,Line ACE : Av Americas & WBroadway,2021-10-17 04:00:00,Sunday,04:00:00,229.0,142.0,371.0
776,Line ACE : Av Americas & WBroadway,2021-10-17 08:00:00,Sunday,08:00:00,96.0,167.0,263.0
777,Line ACE : Av Americas & WBroadway,2021-10-17 12:00:00,Sunday,12:00:00,267.0,637.0,904.0
778,Line ACE : Av Americas & WBroadway,2021-10-17 16:00:00,Sunday,16:00:00,582.0,868.0,1450.0
779,Line ACE : Av Americas & WBroadway,2021-10-17 20:00:00,Sunday,20:00:00,841.0,795.0,1636.0
780,Line ACE : Av Americas & WBroadway,2021-10-18 00:00:00,Monday,00:00:00,412.0,308.0,720.0
781,Line ACE : Av Americas & WBroadway,2021-10-18 04:00:00,Monday,04:00:00,75.0,63.0,138.0
782,Line ACE : Av Americas & WBroadway,2021-10-18 08:00:00,Monday,08:00:00,217.0,1426.0,1643.0
783,Line ACE : Av Americas & WBroadway,2021-10-18 12:00:00,Monday,12:00:00,647.0,3578.0,4225.0
784,Line ACE : Av Americas & WBroadway,2021-10-18 16:00:00,Monday,16:00:00,1578.0,1806.0,3384.0
785,Line ACE : Av Americas & WBroadway,2021-10-18 20:00:00,Monday,20:00:00,3103.0,1449.0,4552.0
786,Line ACE : Av Americas & WBroadway,2021-10-19 00:00:00,Tuesday,00:00:00,675.0,355.0,1030.0
787,Line ACE : Av Americas & WBroadway,2021-10-19 04:00:00,Tuesday,04:00:00,85.0,62.0,147.0
788,Line ACE : Av Americas & WBroadway,2021-10-19 08:00:00,Tuesday,08:00:00,224.0,1717.0,1941.0
789,Line ACE : Av Americas & WBroadway,2021-10-19 12:00:00,Tuesday,12:00:00,670.0,4162.0,4832.0
790,Line ACE : Av Americas & WBroadway,2021-10-19 16:00:00,Tuesday,16:00:00,1622.0,1891.0,3513.0
791,Line ACE : Av Americas & WBroadway,2021-10-19 20:00:00,Tuesday,20:00:00,3453.0,1862.0,5315.0
792,Line ACE : Av Americas & WBroadway,2021-10-20 00:00:00,Wednesday,00:00:00,859.0,479.0,1338.0
793,Line ACE : Av Americas & WBroadway,2021-10-20 04:00:00,Wednesday,04:00:00,107.0,71.0,178.0
794,Line ACE : Av Americas & WBroadway,2021-10-20 08:00:00,Wednesday,08:00:00,225.0,1611.0,1836.0
795,Line ACE : Av Americas & WBroadway,2021-10-20 12:00:00,Wednesday,12:00:00,665.0,4018.0,4683.0
796,Line ACE : Av Americas & WBroadway,2021-10-20 16:00:00,Wednesday,16:00:00,1692.0,1962.0,3654.0
797,Line ACE : Av Americas & WBroadway,2021-10-20 20:00:00,Wednesday,20:00:00,3537.0,1915.0,5452.0
798,Line ACE : Av Americas & WBroadway,2021-10-21 00:00:00,Thursday,00:00:00,996.0,572.0,1568.0
799,Line ACE : Av Americas & WBroadway,2021-10-21 04:00:00,Thursday,04:00:00,157.0,100.0,257.0
800,Line ACE : Av Americas & WBroadway,2021-10-21 08:00:00,Thursday,08:00:00,228.0,1537.0,1765.0
801,Line ACE : Av Americas & WBroadway,2021-10-21 12:00:00,Thursday,12:00:00,690.0,3999.0,4689.0
802,Line ACE : Av Americas & WBroadway,2021-10-21 16:00:00,Thursday,16:00:00,1671.0,2001.0,3672.0
803,Line ACE : Av Americas & WBroadway,2021-10-21 20:00:00,Thursday,20:00:00,3433.0,2362.0,5795.0
804,Line ACE : Av Americas & WBroadway,2021-10-22 00:00:00,Friday,00:00:00,1008.0,634.0,1642.0
805,Line ACE : Av Americas & WBroadway,2021-10-22 04:00:00,Friday,04:00:00,236.0,146.0,382.0
806,Line ACE : Av Americas & WBroadway,2021-10-22 08:00:00,Friday,08:00:00,203.0,1351.0,1554.0
807,Line ACE : Av Americas & WBroadway,2021-10-22 12:00:00,Friday,12:00:00,672.0,3275.0,3947.0
808,Line ACE : Av Americas & WBroadway,2021-10-22 16:00:00,Friday,16:00:00,1842.0,2281.0,4123.0
809,Line ACE : Av Americas & WBroadway,2021-10-22 20:00:00,Friday,20:00:00,2974.0,2640.0,5614.0
810,Line ACE : Av Americas & WBroadway,2021-10-23 04:00:00,Saturday,04:00:00,339.0,241.0,580.0
811,Line ACE : Av Americas & WBroadway,2021-10-23 08:00:00,Saturday,08:00:00,118.0,365.0,483.0
812,Line ACE : Av Americas & WBroadway,2021-10-23 12:00:00,Saturday,12:00:00,364.0,1327.0,1691.0
813,Line ACE : Av Americas & WBroadway,2021-10-23 16:00:00,Saturday,16:00:00,1040.0,1806.0,2846.0
814,Line ACE : Av Americas & WBroadway,2021-10-23 20:00:00,Saturday,20:00:00,1346.0,1738.0,3084.0
815,Line ACE : Av Americas & WBroadway,2021-10-24 00:00:00,Sunday,00:00:00,757.0,734.0,1491.0
816,Line ACE : Av Americas & WBroadway,2021-10-24 04:00:00,Sunday,04:00:00,332.0,198.0,530.0
817,Line ACE : Av Americas & WBroadway,2021-10-24 08:00:00,Sunday,08:00:00,95.0,212.0,307.0
818,Line ACE : Av Americas & WBroadway,2021-10-24 12:00:00,Sunday,12:00:00,289.0,935.0,1224.0
819,Line ACE : Av Americas & WBroadway,2021-10-24 16:00:00,Sunday,16:00:00,736.0,1273.0,2009.0
820,Line ACE : Av Americas & WBroadway,2021-10-24 20:00:00,Sunday,20:00:00,967.0,983.0,1950.0
821,Line ACE : Av Americas & WBroadway,2021-10-25 00:00:00,Monday,00:00:00,456.0,413.0,869.0
822,Line ACE : Av Americas & WBroadway,2021-10-25 04:00:00,Monday,04:00:00,90.0,73.0,163.0
823,Line ACE : Av Americas & WBroadway,2021-10-25 08:00:00,Monday,08:00:00,196.0,1374.0,1570.0
824,Line ACE : Av Americas & WBroadway,2021-10-25 12:00:00,Monday,12:00:00,686.0,3582.0,4268.0
825,Line ACE : Av Americas & WBroadway,2021-10-25 16:00:00,Monday,16:00:00,1529.0,1700.0,3229.0
826,Line ACE : Av Americas & WBroadway,2021-10-25 20:00:00,Monday,20:00:00,3138.0,1626.0,4764.0
827,Line ACE : Av Americas & WBroadway,2021-10-26 00:00:00,Tuesday,00:00:00,670.0,445.0,1115.0
828,Line ACE : Av Americas & WBroadway,2021-10-26 04:00:00,Tuesday,04:00:00,82.0,62.0,144.0
829,Line ACE : Av Americas & WBroadway,2021-10-26 08:00:00,Tuesday,08:00:00,212.0,1419.0,1631.0
830,Line ACE : Av Americas & WBroadway,2021-10-26 12:00:00,Tuesday,12:00:00,640.0,3138.0,3778.0
831,Line ACE : Av Americas & WBroadway,2021-10-26 16:00:00,Tuesday,16:00:00,1353.0,1498.0,2851.0
832,Line ACE : Av Americas & WBroadway,2021-10-26 20:00:00,Tuesday,20:00:00,2767.0,1513.0,4280.0
833,Line ACE : Av Americas & WBroadway,2021-10-27 00:00:00,Wednesday,00:00:00,714.0,436.0,1150.0
834,Line ACE : Av Americas & WBroadway,2021-10-27 04:00:00,Wednesday,04:00:00,96.0,52.0,148.0
835,Line ACE : Av Americas & WBroadway,2021-10-27 08:00:00,Wednesday,08:00:00,230.0,1585.0,1815.0
836,Line ACE : Av Americas & WBroadway,2021-10-27 12:00:00,Wednesday,12:00:00,774.0,4372.0,5146.0
837,Line ACE : Av Americas & WBroadway,2021-10-27 16:00:00,Wednesday,16:00:00,1733.0,1960.0,3693.0
838,Line ACE : Av Americas & WBroadway,2021-10-27 20:00:00,Wednesday,20:00:00,3548.0,2353.0,5901.0
839,Line ACE : Av Americas & WBroadway,2021-10-28 00:00:00,Thursday,00:00:00,987.0,791.0,1778.0
840,Line ACE : Av Americas & WBroadway,2021-10-28 04:00:00,Thursday,04:00:00,188.0,95.0,283.0
841,Line ACE : Av Americas & WBroadway,2021-10-28 08:00:00,Thursday,08:00:00,219.0,1582.0,1801.0
842,Line ACE : Av Americas & WBroadway,2021-10-28 12:00:00,Thursday,12:00:00,727.0,4282.0,5009.0
843,Line ACE : Av Americas & WBroadway,2021-10-28 16:00:00,Thursday,16:00:00,1702.0,2073.0,3775.0
844,Line ACE : Av Americas & WBroadway,2021-10-28 20:00:00,Thursday,20:00:00,3593.0,2607.0,6200.0
845,Line ACE : Av Americas & WBroadway,2021-10-29 00:00:00,Friday,00:00:00,1046.0,719.0,1765.0
846,Line ACE : Av Americas & WBroadway,2021-10-29 04:00:00,Friday,04:00:00,214.0,116.0,330.0
847,Line ACE : Av Americas & WBroadway,2021-10-29 08:00:00,Friday,08:00:00,201.0,1342.0,1543.0
848,Line ACE : Av Americas & WBroadway,2021-10-29 12:00:00,Friday,12:00:00,679.0,3254.0,3933.0
849,Line ACE : Av Americas & WBroadway,2021-10-29 16:00:00,Friday,16:00:00,1820.0,2275.0,4095.0
850,Line ACE : Av Americas & WBroadway,2021-10-29 20:00:00,Friday,20:00:00,2928.0,2416.0,5344.0
851,Line ACE : Av Americas & WBroadway,2021-10-30 04:00:00,Saturday,04:00:00,329.0,238.0,567.0
852,Line ACE : Av Americas & WBroadway,2021-10-30 08:00:00,Saturday,08:00:00,91.0,364.0,455.0
853,Line ACE : Av Americas & WBroadway,2021-10-30 12:00:00,Saturday,12:00:00,308.0,1452.0,1760.0
854,Line ACE : Av Americas & WBroadway,2021-10-30 16:00:00,Saturday,16:00:00,1003.0,2267.0,3270.0
855,Line ACE : Av Americas & WBroadway,2021-10-30 20:00:00,Saturday,20:00:00,1384.0,1945.0,3329.0
856,Line ACE : Av Americas & WBroadway,2021-10-31 00:00:00,Sunday,00:00:00,691.0,1245.0,1936.0
857,Line ACE : Av Americas & WBroadway,2021-10-31 04:00:00,Sunday,04:00:00,430.0,401.0,831.0
858,Line ACE : Av Americas & WBroadway,2021-10-31 08:00:00,Sunday,08:00:00,125.0,255.0,380.0
859,Line ACE : Av Americas & WBroadway,2021-10-31 12:00:00,Sunday,12:00:00,294.0,1044.0,1338.0
860,Line ACE : Av Americas & WBroadway,2021-10-31 16:00:00,Sunday,16:00:00,775.0,1991.0,2766.0
861,Line ACE : Av Americas & WBroadway,2021-10-31 20:00:00,Sunday,20:00:00,1544.0,5462.0,7006.0
862,Line ACE : Av Americas & WBroadway,2021-11-01 00:00:00,Monday,00:00:00,1748.0,2155.0,3903.0
863,Line ACE : Av Americas & WBroadway,2021-11-01 04:00:00,Monday,04:00:00,167.0,149.0,316.0
864,Line ACE : Av Americas & WBroadway,2021-11-01 08:00:00,Monday,08:00:00,240.0,1452.0,1692.0
865,Line ACE : Av Americas & WBroadway,2021-11-01 12:00:00,Monday,12:00:00,703.0,3711.0,4414.0
866,Line ACE : Av Americas & WBroadway,2021-11-01 16:00:00,Monday,16:00:00,1478.0,1743.0,3221.0
867,Line ACE : Av Americas & WBroadway,2021-11-01 20:00:00,Monday,20:00:00,3150.0,1625.0,4775.0
868,Line ACE : Av Americas & WBroadway,2021-11-02 00:00:00,Tuesday,00:00:00,671.0,463.0,1134.0
869,Line ACE : Av Americas & WBroadway,2021-11-02 04:00:00,Tuesday,04:00:00,105.0,85.0,190.0
870,Line ACE : Av Americas & WBroadway,2021-11-02 08:00:00,Tuesday,08:00:00,201.0,1535.0,1736.0
871,Line ACE : Av Americas & WBroadway,2021-11-02 12:00:00,Tuesday,12:00:00,600.0,3814.0,4414.0
872,Line ACE : Av Americas & WBroadway,2021-11-02 16:00:00,Tuesday,16:00:00,1524.0,1879.0,3403.0
873,Line ACE : Av Americas & WBroadway,2021-11-02 20:00:00,Tuesday,20:00:00,3283.0,1884.0,5167.0
874,Line ACE : Av Americas & WBroadway,2021-11-03 00:00:00,Wednesday,00:00:00,840.0,457.0,1297.0
875,Line ACE : Av Americas & WBroadway,2021-11-03 04:00:00,Wednesday,04:00:00,98.0,64.0,162.0
876,Line ACE : Av Americas & WBroadway,2021-11-03 08:00:00,Wednesday,08:00:00,236.0,1693.0,1929.0
877,Line ACE : Av Americas & WBroadway,2021-11-03 12:00:00,Wednesday,12:00:00,772.0,4305.0,5077.0
878,Line ACE : Av Americas & WBroadway,2021-11-03 16:00:00,Wednesday,16:00:00,1656.0,2004.0,3660.0
879,Line ACE : Av Americas & WBroadway,2021-11-03 20:00:00,Wednesday,20:00:00,3641.0,1923.0,5564.0
880,Line ACE : Av Americas & WBroadway,2021-11-04 00:00:00,Thursday,00:00:00,879.0,514.0,1393.0
881,Line ACE : Av Americas & WBroadway,2021-11-04 04:00:00,Thursday,04:00:00,140.0,80.0,220.0
882,Line ACE : Av Americas & WBroadway,2021-11-04 08:00:00,Thursday,08:00:00,239.0,1588.0,1827.0
883,Line ACE : Av Americas & WBroadway,2021-11-04 12:00:00,Thursday,12:00:00,746.0,4222.0,4968.0
884,Line ACE : Av Americas & WBroadway,2021-11-04 16:00:00,Thursday,16:00:00,1693.0,2221.0,3914.0
885,Line ACE : Av Americas & WBroadway,2021-11-04 20:00:00,Thursday,20:00:00,3603.0,2162.0,5765.0
886,Line ACE : Av Americas & WBroadway,2021-11-05 00:00:00,Friday,00:00:00,897.0,654.0,1551.0
887,Line ACE : Av Americas & WBroadway,2021-11-05 04:00:00,Friday,04:00:00,177.0,92.0,269.0
888,Line ACE : Av Americas & WBroadway,2021-11-05 08:00:00,Friday,08:00:00,203.0,1358.0,1561.0
889,Line ACE : Av Americas & WBroadway,2021-11-05 12:00:00,Friday,12:00:00,735.0,3420.0,4155.0
890,Line ACE : Av Americas & WBroadway,2021-11-05 16:00:00,Friday,16:00:00,1875.0,2256.0,4131.0
891,Line ACE : Av Americas & WBroadway,2021-11-05 20:00:00,Friday,20:00:00,3006.0,2857.0,5863.0
892,Line ACE : Av Americas & WBroadway,2021-11-06 04:00:00,Saturday,04:00:00,313.0,224.0,537.0
893,Line ACE : Av Americas & WBroadway,2021-11-06 08:00:00,Saturday,08:00:00,112.0,327.0,439.0
894,Line ACE : Av Americas & WBroadway,2021-11-06 12:00:00,Saturday,12:00:00,429.0,1758.0,2187.0
895,Line ACE : Av Americas & WBroadway,2021-11-06 16:00:00,Saturday,16:00:00,1069.0,2683.0,3752.0
896,Line ACE : Av Americas & WBroadway,2021-11-06 20:00:00,Saturday,20:00:00,1689.0,2277.0,3966.0
897,Line ACE : Av Americas & WBroadway,2021-11-07 00:00:00,Sunday,00:00:00,696.0,805.0,1501.0
898,Line ACE : Av Americas & WBroadway,2021-11-07 04:00:00,Sunday,04:00:00,304.0,269.0,573.0
899,Line ACE : Av Americas & WBroadway,2021-11-07 08:00:00,Sunday,08:00:00,76.0,137.0,213.0
900,Line ACE : Av Americas & WBroadway,2021-11-07 12:00:00,Sunday,12:00:00,323.0,1007.0,1330.0
901,Line ACE : Av Americas & WBroadway,2021-11-07 16:00:00,Sunday,16:00:00,821.0,2069.0,2890.0
902,Line ACE : Av Americas & WBroadway,2021-11-07 20:00:00,Sunday,20:00:00,1784.0,2191.0,3975.0
903,Line ACE : Av Americas & WBroadway,2021-11-08 04:00:00,Monday,04:00:00,168.0,130.0,298.0
904,Line ACE : Av Americas & WBroadway,2021-11-08 08:00:00,Monday,08:00:00,74.0,693.0,767.0
905,Line ACE : Av Americas & WBroadway,2021-11-08 12:00:00,Monday,12:00:00,700.0,4262.0,4962.0
906,Line ACE : Av Americas & WBroadway,2021-11-08 16:00:00,Monday,16:00:00,1165.0,1743.0,2908.0
907,Line ACE : Av Americas & WBroadway,2021-11-08 20:00:00,Monday,20:00:00,4334.0,2367.0,6701.0
908,Line ACE : Av Americas & WBroadway,2021-11-09 04:00:00,Tuesday,04:00:00,221.0,105.0,326.0
909,Line ACE : Av Americas & WBroadway,2021-11-09 08:00:00,Tuesday,08:00:00,80.0,752.0,832.0
910,Line ACE : Av Americas & WBroadway,2021-11-09 12:00:00,Tuesday,12:00:00,722.0,4897.0,5619.0
911,Line ACE : Av Americas & WBroadway,2021-11-09 16:00:00,Tuesday,16:00:00,1262.0,1784.0,3046.0
912,Line ACE : Av Americas & WBroadway,2021-11-09 20:00:00,Tuesday,20:00:00,4896.0,2930.0,7826.0
913,Line ACE : Av Americas & WBroadway,2021-11-10 04:00:00,Wednesday,04:00:00,305.0,164.0,469.0
914,Line ACE : Av Americas & WBroadway,2021-11-10 08:00:00,Wednesday,08:00:00,79.0,700.0,779.0
915,Line ACE : Av Americas & WBroadway,2021-11-10 12:00:00,Wednesday,12:00:00,730.0,4800.0,5530.0
916,Line ACE : Av Americas & WBroadway,2021-11-10 16:00:00,Wednesday,16:00:00,1168.0,1973.0,3141.0
917,Line ACE : Av Americas & WBroadway,2021-11-10 20:00:00,Wednesday,20:00:00,5085.0,3420.0,8505.0
918,Line ACE : Av Americas & WBroadway,2021-11-11 04:00:00,Thursday,04:00:00,335.0,178.0,513.0
919,Line ACE : Av Americas & WBroadway,2021-11-11 08:00:00,Thursday,08:00:00,83.0,622.0,705.0
920,Line ACE : Av Americas & WBroadway,2021-11-11 12:00:00,Thursday,12:00:00,632.0,3742.0,4374.0
921,Line ACE : Av Americas & WBroadway,2021-11-11 16:00:00,Thursday,16:00:00,1222.0,2250.0,3472.0
922,Line ACE : Av Americas & WBroadway,2021-11-11 20:00:00,Thursday,20:00:00,4362.0,3449.0,7811.0
923,Line ACE : Av Americas & WBroadway,2021-11-12 04:00:00,Friday,04:00:00,410.0,218.0,628.0
924,Line ACE : Av Americas & WBroadway,2021-11-12 08:00:00,Friday,08:00:00,82.0,595.0,677.0
925,Line ACE : Av Americas & WBroadway,2021-11-12 12:00:00,Friday,12:00:00,678.0,3494.0,4172.0
926,Line ACE : Av Americas & WBroadway,2021-11-12 16:00:00,Friday,16:00:00,1314.0,2133.0,3447.0
927,Line ACE : Av Americas & WBroadway,2021-11-12 20:00:00,Friday,20:00:00,4102.0,3922.0,8024.0
928,Line ACE : Av Americas & WBroadway,2021-11-13 08:00:00,Saturday,08:00:00,95.0,217.0,312.0
929,Line ACE : Av Americas & WBroadway,2021-11-13 12:00:00,Saturday,12:00:00,357.0,1407.0,1764.0
930,Line ACE : Av Americas & WBroadway,2021-11-13 16:00:00,Saturday,16:00:00,1121.0,2892.0,4013.0
931,Line ACE : Av Americas & WBroadway,2021-11-13 20:00:00,Saturday,20:00:00,2976.0,4108.0,7084.0
932,Line ACE : Av Americas & WBroadway,2021-11-14 04:00:00,Sunday,04:00:00,500.0,408.0,908.0
933,Line ACE : Av Americas & WBroadway,2021-11-14 08:00:00,Sunday,08:00:00,100.0,180.0,280.0
934,Line ACE : Av Americas & WBroadway,2021-11-14 12:00:00,Sunday,12:00:00,296.0,1096.0,1392.0
935,Line ACE : Av Americas & WBroadway,2021-11-14 16:00:00,Sunday,16:00:00,852.0,2374.0,3226.0
936,Line ACE : Av Americas & WBroadway,2021-11-14 20:00:00,Sunday,20:00:00,2113.0,2473.0,4586.0
937,Line ACE : Av Americas & WBroadway,2021-11-15 04:00:00,Monday,04:00:00,207.0,158.0,365.0
938,Line ACE : Av Americas & WBroadway,2021-11-15 08:00:00,Monday,08:00:00,78.0,694.0,772.0
939,Line ACE : Av Americas & WBroadway,2021-11-15 12:00:00,Monday,12:00:00,729.0,4200.0,4929.0
940,Line ACE : Av Americas & WBroadway,2021-11-15 16:00:00,Monday,16:00:00,1205.0,1849.0,3054.0
941,Line ACE : Av Americas & WBroadway,2021-11-15 20:00:00,Monday,20:00:00,4455.0,2716.0,7171.0
942,Line ACE : Av Americas & WBroadway,2021-11-16 04:00:00,Tuesday,04:00:00,213.0,127.0,340.0
943,Line ACE : Av Americas & WBroadway,2021-11-16 08:00:00,Tuesday,08:00:00,78.0,731.0,809.0
944,Line ACE : Av Americas & WBroadway,2021-11-16 12:00:00,Tuesday,12:00:00,671.0,4824.0,5495.0
945,Line ACE : Av Americas & WBroadway,2021-11-16 16:00:00,Tuesday,16:00:00,1193.0,1869.0,3062.0
946,Line ACE : Av Americas & WBroadway,2021-11-16 20:00:00,Tuesday,20:00:00,5104.0,3060.0,8164.0
947,Line ACE : Av Americas & WBroadway,2021-11-17 04:00:00,Wednesday,04:00:00,317.0,172.0,489.0
948,Line ACE : Av Americas & WBroadway,2021-11-17 08:00:00,Wednesday,08:00:00,81.0,781.0,862.0
949,Line ACE : Av Americas & WBroadway,2021-11-17 12:00:00,Wednesday,12:00:00,713.0,4792.0,5505.0
950,Line ACE : Av Americas & WBroadway,2021-11-17 16:00:00,Wednesday,16:00:00,1274.0,1975.0,3249.0
951,Line ACE : Av Americas & WBroadway,2021-11-17 20:00:00,Wednesday,20:00:00,5153.0,3327.0,8480.0
952,Line ACE : Av Americas & WBroadway,2021-11-18 04:00:00,Thursday,04:00:00,314.0,196.0,510.0
953,Line ACE : Av Americas & WBroadway,2021-11-18 08:00:00,Thursday,08:00:00,89.0,699.0,788.0
954,Line ACE : Av Americas & WBroadway,2021-11-18 12:00:00,Thursday,12:00:00,778.0,4679.0,5457.0
955,Line ACE : Av Americas & WBroadway,2021-11-18 16:00:00,Thursday,16:00:00,1358.0,2066.0,3424.0
956,Line ACE : Av Americas & WBroadway,2021-11-18 20:00:00,Thursday,20:00:00,4960.0,3812.0,8772.0
957,Line ACE : Av Americas & WBroadway,2021-11-19 04:00:00,Friday,04:00:00,392.0,214.0,606.0
958,Line ACE : Av Americas & WBroadway,2021-11-19 08:00:00,Friday,08:00:00,94.0,654.0,748.0
959,Line ACE : Av Americas & WBroadway,2021-11-19 12:00:00,Friday,12:00:00,654.0,3523.0,4177.0
960,Line ACE : Av Americas & WBroadway,2021-11-19 16:00:00,Friday,16:00:00,1422.0,2257.0,3679.0
961,Line ACE : Av Americas & WBroadway,2021-11-19 20:00:00,Friday,20:00:00,4192.0,4071.0,8263.0
962,Line ACE : Av Americas & WBroadway,2021-11-20 08:00:00,Saturday,08:00:00,102.0,188.0,290.0
963,Line ACE : Av Americas & WBroadway,2021-11-20 12:00:00,Saturday,12:00:00,304.0,1380.0,1684.0
964,Line ACE : Av Americas & WBroadway,2021-11-20 16:00:00,Saturday,16:00:00,998.0,2586.0,3584.0
965,Line ACE : Av Americas & WBroadway,2021-11-20 20:00:00,Saturday,20:00:00,2491.0,3426.0,5917.0
966,Line ACE : Av Americas & WBroadway,2021-11-21 04:00:00,Sunday,04:00:00,410.0,348.0,758.0
967,Line ACE : Av Americas & WBroadway,2021-11-21 08:00:00,Sunday,08:00:00,106.0,113.0,219.0
968,Line ACE : Av Americas & WBroadway,2021-11-21 12:00:00,Sunday,12:00:00,285.0,967.0,1252.0
969,Line ACE : Av Americas & WBroadway,2021-11-21 16:00:00,Sunday,16:00:00,797.0,2147.0,2944.0
970,Line ACE : Av Americas & WBroadway,2021-11-21 20:00:00,Sunday,20:00:00,1859.0,2210.0,4069.0
971,Line ACE : Av Americas & WBroadway,2021-11-22 04:00:00,Monday,04:00:00,170.0,112.0,282.0
972,Line ACE : Av Americas & WBroadway,2021-11-22 08:00:00,Monday,08:00:00,65.0,653.0,718.0
973,Line ACE : Av Americas & WBroadway,2021-11-22 12:00:00,Monday,12:00:00,690.0,3828.0,4518.0
974,Line ACE : Av Americas & WBroadway,2021-11-22 16:00:00,Monday,16:00:00,1201.0,1928.0,3129.0
975,Line ACE : Av Americas & WBroadway,2021-11-22 20:00:00,Monday,20:00:00,4202.0,2673.0,6875.0
976,Line ACE : Av Americas & WBroadway,2021-11-23 04:00:00,Tuesday,04:00:00,234.0,160.0,394.0
977,Line ACE : Av Americas & WBroadway,2021-11-23 08:00:00,Tuesday,08:00:00,81.0,671.0,752.0
978,Line ACE : Av Americas & WBroadway,2021-11-23 12:00:00,Tuesday,12:00:00,674.0,4048.0,4722.0
979,Line ACE : Av Americas & WBroadway,2021-11-23 16:00:00,Tuesday,16:00:00,1402.0,2086.0,3488.0
980,Line ACE : Av Americas & WBroadway,2021-11-23 20:00:00,Tuesday,20:00:00,4683.0,3194.0,7877.0
981,Line ACE : Av Americas & WBroadway,2021-11-24 04:00:00,Wednesday,04:00:00,287.0,213.0,500.0
982,Line ACE : Av Americas & WBroadway,2021-11-24 08:00:00,Wednesday,08:00:00,62.0,638.0,700.0
983,Line ACE : Av Americas & WBroadway,2021-11-24 12:00:00,Wednesday,12:00:00,591.0,3039.0,3630.0
984,Line ACE : Av Americas & WBroadway,2021-11-24 16:00:00,Wednesday,16:00:00,1591.0,2062.0,3653.0
985,Line ACE : Av Americas & WBroadway,2021-11-24 20:00:00,Wednesday,20:00:00,3614.0,2974.0,6588.0
986,Line ACE : Av Americas & WBroadway,2021-11-25 04:00:00,Thursday,04:00:00,260.0,210.0,470.0
987,Line ACE : Av Americas & WBroadway,2021-11-25 08:00:00,Thursday,08:00:00,83.0,127.0,210.0
988,Line ACE : Av Americas & WBroadway,2021-11-25 12:00:00,Thursday,12:00:00,409.0,663.0,1072.0
989,Line ACE : Av Americas & WBroadway,2021-11-25 16:00:00,Thursday,16:00:00,723.0,1619.0,2342.0
990,Line ACE : Av Americas & WBroadway,2021-11-25 20:00:00,Thursday,20:00:00,1279.0,1923.0,3202.0
991,Line ACE : Av Americas & WBroadway,2021-11-26 04:00:00,Friday,04:00:00,129.0,134.0,263.0
992,Line ACE : Av Americas & WBroadway,2021-11-26 08:00:00,Friday,08:00:00,59.0,237.0,296.0
993,Line ACE : Av Americas & WBroadway,2021-11-26 12:00:00,Friday,12:00:00,354.0,1592.0,1946.0
994,Line ACE : Av Americas & WBroadway,2021-11-26 16:00:00,Friday,16:00:00,891.0,2025.0,2916.0
995,Line ACE : Av Americas & WBroadway,2021-11-26 20:00:00,Friday,20:00:00,2358.0,2771.0,5129.0
996,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-09-01 08:00:00,Wednesday,08:00:00,582.0,3188.0,3770.0
997,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-09-01 12:00:00,Wednesday,12:00:00,2024.0,5124.0,7148.0
998,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-09-01 16:00:00,Wednesday,16:00:00,4375.0,3813.0,8188.0
999,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-09-01 20:00:00,Wednesday,20:00:00,4855.0,2327.0,7182.0
1000,Line JNQRZ6W : Canal & Broadway/Lafayette,2021-09-02 00:00:00,Thursday,00:00:00,721.0,850.0,1571.0
